Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T147_001
8005005620,14000US08005005620,"Census Tract 56.20, Arapahoe County, Colorado","Census Tract 56.20, Arapahoe County, Colorado",co,140,0,ACSSF,1184,,,,,8,5,,,,5620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005005621,14000US08005005621,"Census Tract 56.21, Arapahoe County, Colorado","Census Tract 56.21, Arapahoe County, Colorado",co,140,0,ACSSF,1185,,,,,8,5,,,,5621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005005622,14000US08005005622,"Census Tract 56.22, Arapahoe County, Colorado","Census Tract 56.22, Arapahoe County, Colorado",co,140,0,ACSSF,1186,,,,,8,5,,,,5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
8005005623,14000US08005005623,"Census Tract 56.23, Arapahoe County, Colorado","Census Tract 56.23, Arapahoe County, Colorado",co,140,0,ACSSF,1187,,,,,8,5,,,,5623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
8005005624,14000US08005005624,"Census Tract 56.24, Arapahoe County, Colorado","Census Tract 56.24, Arapahoe County, Colorado",co,140,0,ACSSF,1188,,,,,8,5,,,,5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005005625,14000US08005005625,"Census Tract 56.25, Arapahoe County, Colorado","Census Tract 56.25, Arapahoe County, Colorado",co,140,0,ACSSF,1189,,,,,8,5,,,,5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
8005005626,14000US08005005626,"Census Tract 56.26, Arapahoe County, Colorado","Census Tract 56.26, Arapahoe County, Colorado",co,140,0,ACSSF,1190,,,,,8,5,,,,5626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005005627,14000US08005005627,"Census Tract 56.27, Arapahoe County, Colorado","Census Tract 56.27, Arapahoe County, Colorado",co,140,0,ACSSF,1191,,,,,8,5,,,,5627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005005628,14000US08005005628,"Census Tract 56.28, Arapahoe County, Colorado","Census Tract 56.28, Arapahoe County, Colorado",co,140,0,ACSSF,1192,,,,,8,5,,,,5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
8005005629,14000US08005005629,"Census Tract 56.29, Arapahoe County, Colorado","Census Tract 56.29, Arapahoe County, Colorado",co,140,0,ACSSF,1193,,,,,8,5,,,,5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005005630,14000US08005005630,"Census Tract 56.30, Arapahoe County, Colorado","Census Tract 56.30, Arapahoe County, Colorado",co,140,0,ACSSF,1194,,,,,8,5,,,,5630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005005631,14000US08005005631,"Census Tract 56.31, Arapahoe County, Colorado","Census Tract 56.31, Arapahoe County, Colorado",co,140,0,ACSSF,1195,,,,,8,5,,,,5631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
8005005632,14000US08005005632,"Census Tract 56.32, Arapahoe County, Colorado","Census Tract 56.32, Arapahoe County, Colorado",co,140,0,ACSSF,1196,,,,,8,5,,,,5632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005005633,14000US08005005633,"Census Tract 56.33, Arapahoe County, Colorado","Census Tract 56.33, Arapahoe County, Colorado",co,140,0,ACSSF,1197,,,,,8,5,,,,5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005005634,14000US08005005634,"Census Tract 56.34, Arapahoe County, Colorado","Census Tract 56.34, Arapahoe County, Colorado",co,140,0,ACSSF,1198,,,,,8,5,,,,5634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005005635,14000US08005005635,"Census Tract 56.35, Arapahoe County, Colorado","Census Tract 56.35, Arapahoe County, Colorado",co,140,0,ACSSF,1199,,,,,8,5,,,,5635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005005636,14000US08005005636,"Census Tract 56.36, Arapahoe County, Colorado","Census Tract 56.36, Arapahoe County, Colorado",co,140,0,ACSSF,1200,,,,,8,5,,,,5636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
8005005700,14000US08005005700,"Census Tract 57, Arapahoe County, Colorado","Census Tract 57, Arapahoe County, Colorado",co,140,0,ACSSF,1201,,,,,8,5,,,,5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005005800,14000US08005005800,"Census Tract 58, Arapahoe County, Colorado","Census Tract 58, Arapahoe County, Colorado",co,140,0,ACSSF,1202,,,,,8,5,,,,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005005951,14000US08005005951,"Census Tract 59.51, Arapahoe County, Colorado","Census Tract 59.51, Arapahoe County, Colorado",co,140,0,ACSSF,1203,,,,,8,5,,,,5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005005952,14000US08005005952,"Census Tract 59.52, Arapahoe County, Colorado","Census Tract 59.52, Arapahoe County, Colorado",co,140,0,ACSSF,1204,,,,,8,5,,,,5952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005006000,14000US08005006000,"Census Tract 60, Arapahoe County, Colorado","Census Tract 60, Arapahoe County, Colorado",co,140,0,ACSSF,1205,,,,,8,5,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005006100,14000US08005006100,"Census Tract 61, Arapahoe County, Colorado","Census Tract 61, Arapahoe County, Colorado",co,140,0,ACSSF,1206,,,,,8,5,,,,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005006200,14000US08005006200,"Census Tract 62, Arapahoe County, Colorado","Census Tract 62, Arapahoe County, Colorado",co,140,0,ACSSF,1207,,,,,8,5,,,,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005006300,14000US08005006300,"Census Tract 63, Arapahoe County, Colorado","Census Tract 63, Arapahoe County, Colorado",co,140,0,ACSSF,1208,,,,,8,5,,,,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
8005006400,14000US08005006400,"Census Tract 64, Arapahoe County, Colorado","Census Tract 64, Arapahoe County, Colorado",co,140,0,ACSSF,1209,,,,,8,5,,,,6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005006501,14000US08005006501,"Census Tract 65.01, Arapahoe County, Colorado","Census Tract 65.01, Arapahoe County, Colorado",co,140,0,ACSSF,1210,,,,,8,5,,,,6501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
8005006502,14000US08005006502,"Census Tract 65.02, Arapahoe County, Colorado","Census Tract 65.02, Arapahoe County, Colorado",co,140,0,ACSSF,1211,,,,,8,5,,,,6502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005006601,14000US08005006601,"Census Tract 66.01, Arapahoe County, Colorado","Census Tract 66.01, Arapahoe County, Colorado",co,140,0,ACSSF,1212,,,,,8,5,,,,6601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005006603,14000US08005006603,"Census Tract 66.03, Arapahoe County, Colorado","Census Tract 66.03, Arapahoe County, Colorado",co,140,0,ACSSF,1213,,,,,8,5,,,,6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005006604,14000US08005006604,"Census Tract 66.04, Arapahoe County, Colorado","Census Tract 66.04, Arapahoe County, Colorado",co,140,0,ACSSF,1214,,,,,8,5,,,,6604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
8005006704,14000US08005006704,"Census Tract 67.04, Arapahoe County, Colorado","Census Tract 67.04, Arapahoe County, Colorado",co,140,0,ACSSF,1215,,,,,8,5,,,,6704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
8005006705,14000US08005006705,"Census Tract 67.05, Arapahoe County, Colorado","Census Tract 67.05, Arapahoe County, Colorado",co,140,0,ACSSF,1216,,,,,8,5,,,,6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
8005006706,14000US08005006706,"Census Tract 67.06, Arapahoe County, Colorado","Census Tract 67.06, Arapahoe County, Colorado",co,140,0,ACSSF,1217,,,,,8,5,,,,6706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
8005006707,14000US08005006707,"Census Tract 67.07, Arapahoe County, Colorado","Census Tract 67.07, Arapahoe County, Colorado",co,140,0,ACSSF,1218,,,,,8,5,,,,6707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005006708,14000US08005006708,"Census Tract 67.08, Arapahoe County, Colorado","Census Tract 67.08, Arapahoe County, Colorado",co,140,0,ACSSF,1219,,,,,8,5,,,,6708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005006709,14000US08005006709,"Census Tract 67.09, Arapahoe County, Colorado","Census Tract 67.09, Arapahoe County, Colorado",co,140,0,ACSSF,1220,,,,,8,5,,,,6709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005006711,14000US08005006711,"Census Tract 67.11, Arapahoe County, Colorado","Census Tract 67.11, Arapahoe County, Colorado",co,140,0,ACSSF,1221,,,,,8,5,,,,6711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
8005006712,14000US08005006712,"Census Tract 67.12, Arapahoe County, Colorado","Census Tract 67.12, Arapahoe County, Colorado",co,140,0,ACSSF,1222,,,,,8,5,,,,6712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
8005006713,14000US08005006713,"Census Tract 67.13, Arapahoe County, Colorado","Census Tract 67.13, Arapahoe County, Colorado",co,140,0,ACSSF,1223,,,,,8,5,,,,6713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
8005006808,14000US08005006808,"Census Tract 68.08, Arapahoe County, Colorado","Census Tract 68.08, Arapahoe County, Colorado",co,140,0,ACSSF,1224,,,,,8,5,,,,6808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005006815,14000US08005006815,"Census Tract 68.15, Arapahoe County, Colorado","Census Tract 68.15, Arapahoe County, Colorado",co,140,0,ACSSF,1225,,,,,8,5,,,,6815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
8005006854,14000US08005006854,"Census Tract 68.54, Arapahoe County, Colorado","Census Tract 68.54, Arapahoe County, Colorado",co,140,0,ACSSF,1226,,,,,8,5,,,,6854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005006855,14000US08005006855,"Census Tract 68.55, Arapahoe County, Colorado","Census Tract 68.55, Arapahoe County, Colorado",co,140,0,ACSSF,1227,,,,,8,5,,,,6855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005006856,14000US08005006856,"Census Tract 68.56, Arapahoe County, Colorado","Census Tract 68.56, Arapahoe County, Colorado",co,140,0,ACSSF,1228,,,,,8,5,,,,6856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
8005006857,14000US08005006857,"Census Tract 68.57, Arapahoe County, Colorado","Census Tract 68.57, Arapahoe County, Colorado",co,140,0,ACSSF,1229,,,,,8,5,,,,6857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
8005006858,14000US08005006858,"Census Tract 68.58, Arapahoe County, Colorado","Census Tract 68.58, Arapahoe County, Colorado",co,140,0,ACSSF,1230,,,,,8,5,,,,6858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005007101,14000US08005007101,"Census Tract 71.01, Arapahoe County, Colorado","Census Tract 71.01, Arapahoe County, Colorado",co,140,0,ACSSF,1231,,,,,8,5,,,,7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
8005007103,14000US08005007103,"Census Tract 71.03, Arapahoe County, Colorado","Census Tract 71.03, Arapahoe County, Colorado",co,140,0,ACSSF,1232,,,,,8,5,,,,7103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
8005007104,14000US08005007104,"Census Tract 71.04, Arapahoe County, Colorado","Census Tract 71.04, Arapahoe County, Colorado",co,140,0,ACSSF,1233,,,,,8,5,,,,7104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005007105,14000US08005007105,"Census Tract 71.05, Arapahoe County, Colorado","Census Tract 71.05, Arapahoe County, Colorado",co,140,0,ACSSF,1234,,,,,8,5,,,,7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
8005007106,14000US08005007106,"Census Tract 71.06, Arapahoe County, Colorado","Census Tract 71.06, Arapahoe County, Colorado",co,140,0,ACSSF,1235,,,,,8,5,,,,7106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
8005007107,14000US08005007107,"Census Tract 71.07, Arapahoe County, Colorado","Census Tract 71.07, Arapahoe County, Colorado",co,140,0,ACSSF,1236,,,,,8,5,,,,7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
8005007201,14000US08005007201,"Census Tract 72.01, Arapahoe County, Colorado","Census Tract 72.01, Arapahoe County, Colorado",co,140,0,ACSSF,1237,,,,,8,5,,,,7201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
8005007202,14000US08005007202,"Census Tract 72.02, Arapahoe County, Colorado","Census Tract 72.02, Arapahoe County, Colorado",co,140,0,ACSSF,1238,,,,,8,5,,,,7202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
8005007301,14000US08005007301,"Census Tract 73.01, Arapahoe County, Colorado","Census Tract 73.01, Arapahoe County, Colorado",co,140,0,ACSSF,1239,,,,,8,5,,,,7301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
8005007302,14000US08005007302,"Census Tract 73.02, Arapahoe County, Colorado","Census Tract 73.02, Arapahoe County, Colorado",co,140,0,ACSSF,1240,,,,,8,5,,,,7302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
8005007400,14000US08005007400,"Census Tract 74, Arapahoe County, Colorado","Census Tract 74, Arapahoe County, Colorado",co,140,0,ACSSF,1241,,,,,8,5,,,,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
8005007500,14000US08005007500,"Census Tract 75, Arapahoe County, Colorado","Census Tract 75, Arapahoe County, Colorado",co,140,0,ACSSF,1242,,,,,8,5,,,,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
8005007600,14000US08005007600,"Census Tract 76, Arapahoe County, Colorado","Census Tract 76, Arapahoe County, Colorado",co,140,0,ACSSF,1243,,,,,8,5,,,,7600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005007702,14000US08005007702,"Census Tract 77.02, Arapahoe County, Colorado","Census Tract 77.02, Arapahoe County, Colorado",co,140,0,ACSSF,1244,,,,,8,5,,,,7702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
8005007703,14000US08005007703,"Census Tract 77.03, Arapahoe County, Colorado","Census Tract 77.03, Arapahoe County, Colorado",co,140,0,ACSSF,1245,,,,,8,5,,,,7703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
8005007704,14000US08005007704,"Census Tract 77.04, Arapahoe County, Colorado","Census Tract 77.04, Arapahoe County, Colorado",co,140,0,ACSSF,1246,,,,,8,5,,,,7704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
8005015100,14000US08005015100,"Census Tract 151, Arapahoe County, Colorado","Census Tract 151, Arapahoe County, Colorado",co,140,0,ACSSF,1247,,,,,8,5,,,,15100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005080000,14000US08005080000,"Census Tract 800, Arapahoe County, Colorado","Census Tract 800, Arapahoe County, Colorado",co,140,0,ACSSF,1248,,,,,8,5,,,,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
8005080100,14000US08005080100,"Census Tract 801, Arapahoe County, Colorado","Census Tract 801, Arapahoe County, Colorado",co,140,0,ACSSF,1249,,,,,8,5,,,,80100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005080200,14000US08005080200,"Census Tract 802, Arapahoe County, Colorado","Census Tract 802, Arapahoe County, Colorado",co,140,0,ACSSF,1250,,,,,8,5,,,,80200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005080300,14000US08005080300,"Census Tract 803, Arapahoe County, Colorado","Census Tract 803, Arapahoe County, Colorado",co,140,0,ACSSF,1251,,,,,8,5,,,,80300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005080400,14000US08005080400,"Census Tract 804, Arapahoe County, Colorado","Census Tract 804, Arapahoe County, Colorado",co,140,0,ACSSF,1252,,,,,8,5,,,,80400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005080500,14000US08005080500,"Census Tract 805, Arapahoe County, Colorado","Census Tract 805, Arapahoe County, Colorado",co,140,0,ACSSF,1253,,,,,8,5,,,,80500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
8005080600,14000US08005080600,"Census Tract 806, Arapahoe County, Colorado","Census Tract 806, Arapahoe County, Colorado",co,140,0,ACSSF,1254,,,,,8,5,,,,80600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
8005080700,14000US08005080700,"Census Tract 807, Arapahoe County, Colorado","Census Tract 807, Arapahoe County, Colorado",co,140,0,ACSSF,1255,,,,,8,5,,,,80700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005080800,14000US08005080800,"Census Tract 808, Arapahoe County, Colorado","Census Tract 808, Arapahoe County, Colorado",co,140,0,ACSSF,1256,,,,,8,5,,,,80800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005080900,14000US08005080900,"Census Tract 809, Arapahoe County, Colorado","Census Tract 809, Arapahoe County, Colorado",co,140,0,ACSSF,1257,,,,,8,5,,,,80900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
8005081000,14000US08005081000,"Census Tract 810, Arapahoe County, Colorado","Census Tract 810, Arapahoe County, Colorado",co,140,0,ACSSF,1258,,,,,8,5,,,,81000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005081100,14000US08005081100,"Census Tract 811, Arapahoe County, Colorado","Census Tract 811, Arapahoe County, Colorado",co,140,0,ACSSF,1259,,,,,8,5,,,,81100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
8005081200,14000US08005081200,"Census Tract 812, Arapahoe County, Colorado","Census Tract 812, Arapahoe County, Colorado",co,140,0,ACSSF,1260,,,,,8,5,,,,81200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005081300,14000US08005081300,"Census Tract 813, Arapahoe County, Colorado","Census Tract 813, Arapahoe County, Colorado",co,140,0,ACSSF,1261,,,,,8,5,,,,81300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
8005081400,14000US08005081400,"Census Tract 814, Arapahoe County, Colorado","Census Tract 814, Arapahoe County, Colorado",co,140,0,ACSSF,1262,,,,,8,5,,,,81400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005081500,14000US08005081500,"Census Tract 815, Arapahoe County, Colorado","Census Tract 815, Arapahoe County, Colorado",co,140,0,ACSSF,1263,,,,,8,5,,,,81500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
8005081600,14000US08005081600,"Census Tract 816, Arapahoe County, Colorado","Census Tract 816, Arapahoe County, Colorado",co,140,0,ACSSF,1264,,,,,8,5,,,,81600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005081700,14000US08005081700,"Census Tract 817, Arapahoe County, Colorado","Census Tract 817, Arapahoe County, Colorado",co,140,0,ACSSF,1265,,,,,8,5,,,,81700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
8005081800,14000US08005081800,"Census Tract 818, Arapahoe County, Colorado","Census Tract 818, Arapahoe County, Colorado",co,140,0,ACSSF,1266,,,,,8,5,,,,81800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
8005081900,14000US08005081900,"Census Tract 819, Arapahoe County, Colorado","Census Tract 819, Arapahoe County, Colorado",co,140,0,ACSSF,1267,,,,,8,5,,,,81900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
8005082000,14000US08005082000,"Census Tract 820, Arapahoe County, Colorado","Census Tract 820, Arapahoe County, Colorado",co,140,0,ACSSF,1268,,,,,8,5,,,,82000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005082100,14000US08005082100,"Census Tract 821, Arapahoe County, Colorado","Census Tract 821, Arapahoe County, Colorado",co,140,0,ACSSF,1269,,,,,8,5,,,,82100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005082200,14000US08005082200,"Census Tract 822, Arapahoe County, Colorado","Census Tract 822, Arapahoe County, Colorado",co,140,0,ACSSF,1270,,,,,8,5,,,,82200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
8005082300,14000US08005082300,"Census Tract 823, Arapahoe County, Colorado","Census Tract 823, Arapahoe County, Colorado",co,140,0,ACSSF,1271,,,,,8,5,,,,82300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005082400,14000US08005082400,"Census Tract 824, Arapahoe County, Colorado","Census Tract 824, Arapahoe County, Colorado",co,140,0,ACSSF,1272,,,,,8,5,,,,82400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
8005082500,14000US08005082500,"Census Tract 825, Arapahoe County, Colorado","Census Tract 825, Arapahoe County, Colorado",co,140,0,ACSSF,1273,,,,,8,5,,,,82500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005082600,14000US08005082600,"Census Tract 826, Arapahoe County, Colorado","Census Tract 826, Arapahoe County, Colorado",co,140,0,ACSSF,1274,,,,,8,5,,,,82600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005082700,14000US08005082700,"Census Tract 827, Arapahoe County, Colorado","Census Tract 827, Arapahoe County, Colorado",co,140,0,ACSSF,1275,,,,,8,5,,,,82700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
8005082800,14000US08005082800,"Census Tract 828, Arapahoe County, Colorado","Census Tract 828, Arapahoe County, Colorado",co,140,0,ACSSF,1276,,,,,8,5,,,,82800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005082900,14000US08005082900,"Census Tract 829, Arapahoe County, Colorado","Census Tract 829, Arapahoe County, Colorado",co,140,0,ACSSF,1277,,,,,8,5,,,,82900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
8005083000,14000US08005083000,"Census Tract 830, Arapahoe County, Colorado","Census Tract 830, Arapahoe County, Colorado",co,140,0,ACSSF,1278,,,,,8,5,,,,83000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005083100,14000US08005083100,"Census Tract 831, Arapahoe County, Colorado","Census Tract 831, Arapahoe County, Colorado",co,140,0,ACSSF,1279,,,,,8,5,,,,83100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
8005083200,14000US08005083200,"Census Tract 832, Arapahoe County, Colorado","Census Tract 832, Arapahoe County, Colorado",co,140,0,ACSSF,1280,,,,,8,5,,,,83200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
8005083300,14000US08005083300,"Census Tract 833, Arapahoe County, Colorado","Census Tract 833, Arapahoe County, Colorado",co,140,0,ACSSF,1281,,,,,8,5,,,,83300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
8005083400,14000US08005083400,"Census Tract 834, Arapahoe County, Colorado","Census Tract 834, Arapahoe County, Colorado",co,140,0,ACSSF,1282,,,,,8,5,,,,83400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
8005083500,14000US08005083500,"Census Tract 835, Arapahoe County, Colorado","Census Tract 835, Arapahoe County, Colorado",co,140,0,ACSSF,1283,,,,,8,5,,,,83500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005083600,14000US08005083600,"Census Tract 836, Arapahoe County, Colorado","Census Tract 836, Arapahoe County, Colorado",co,140,0,ACSSF,1284,,,,,8,5,,,,83600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
8005083700,14000US08005083700,"Census Tract 837, Arapahoe County, Colorado","Census Tract 837, Arapahoe County, Colorado",co,140,0,ACSSF,1285,,,,,8,5,,,,83700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005083800,14000US08005083800,"Census Tract 838, Arapahoe County, Colorado","Census Tract 838, Arapahoe County, Colorado",co,140,0,ACSSF,1286,,,,,8,5,,,,83800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005083900,14000US08005083900,"Census Tract 839, Arapahoe County, Colorado","Census Tract 839, Arapahoe County, Colorado",co,140,0,ACSSF,1287,,,,,8,5,,,,83900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
8005084000,14000US08005084000,"Census Tract 840, Arapahoe County, Colorado","Census Tract 840, Arapahoe County, Colorado",co,140,0,ACSSF,1288,,,,,8,5,,,,84000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
8005084100,14000US08005084100,"Census Tract 841, Arapahoe County, Colorado","Census Tract 841, Arapahoe County, Colorado",co,140,0,ACSSF,1289,,,,,8,5,,,,84100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
8005084200,14000US08005084200,"Census Tract 842, Arapahoe County, Colorado","Census Tract 842, Arapahoe County, Colorado",co,140,0,ACSSF,1290,,,,,8,5,,,,84200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
