nhid,dist,sch_cd,School_Name,Lowest_Grade,Highest_Grade,COUNTY,geometry
168,dist2,7839,ST. VRAIN GLOBAL ONLINE ACADEMY,9th Grade,12th Grade,BOULDER,010100000018B14F00C5475AC0A0118942CB124440
168,dist3,1221,ST. VRAIN VALLEY P-TECH SCHOOL,9th Grade,12th Grade,BOULDER,010100000018B14F00C5475AC0A0118942CB124440
17,dist1,6350,BRUCE RANDOLPH SCHOOL,6th Grade,12th Grade,DENVER,01010000003883BF5FCC3C5AC0B0D47ABFD1E24340
17,dist2,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
17,dist3,5448,MANUAL HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000C84FE3DEFC3D5AC06019FF3EE3E04340
170,dist1,7954,SKYLINE HIGH SCHOOL,9th Grade,12th Grade,BOULDER,010100000088963C9E96465AC080ABAE4335174440
170,dist2,5282,LONGMONT HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000FCFF3861C2475AC0E058349D9D164440
170,dist3,8927,TWIN PEAKS CHARTER ACADEMY,Kindergarten,12th Grade,BOULDER,01010000008481E7DEC3475AC008815CE2C8134440
171,dist1,7954,SKYLINE HIGH SCHOOL,9th Grade,12th Grade,BOULDER,010100000088963C9E96465AC080ABAE4335174440
171,dist2,5282,LONGMONT HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000FCFF3861C2475AC0E058349D9D164440
171,dist3,8927,TWIN PEAKS CHARTER ACADEMY,Kindergarten,12th Grade,BOULDER,01010000008481E7DEC3475AC008815CE2C8134440
172,dist1,5282,LONGMONT HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000FCFF3861C2475AC0E058349D9D164440
172,dist2,7954,SKYLINE HIGH SCHOOL,9th Grade,12th Grade,BOULDER,010100000088963C9E96465AC080ABAE4335174440
172,dist3,8927,TWIN PEAKS CHARTER ACADEMY,Kindergarten,12th Grade,BOULDER,01010000008481E7DEC3475AC008815CE2C8134440
173,dist1,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,6th Grade,12th Grade,BOULDER,0101000000083C3080F0505AC0C85B2041F11B4440
173,dist2,7789,SILVER CREEK HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000105A0F5F264F5AC008C79E3D97134440
173,dist3,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,6th Grade,12th Grade,BOULDER,010100000014AB06616E615AC090F9804067FA4340
174,dist1,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,6th Grade,12th Grade,BOULDER,0101000000083C3080F0505AC0C85B2041F11B4440
174,dist2,7789,SILVER CREEK HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000105A0F5F264F5AC008C79E3D97134440
174,dist3,5282,LONGMONT HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000FCFF3861C2475AC0E058349D9D164440
175,dist1,7954,SKYLINE HIGH SCHOOL,9th Grade,12th Grade,BOULDER,010100000088963C9E96465AC080ABAE4335174440
175,dist2,5282,LONGMONT HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000FCFF3861C2475AC0E058349D9D164440
175,dist3,8927,TWIN PEAKS CHARTER ACADEMY,Kindergarten,12th Grade,BOULDER,01010000008481E7DEC3475AC008815CE2C8134440
176,dist1,6276,NIWOT HIGH SCHOOL,9th Grade,12th Grade,BOULDER,01010000009017D2E121495AC0C882177D050D4440
176,dist2,6498,OLDE COLUMBINE HIGH SCHOOL,9th Grade,12th Grade,BOULDER,010100000018B14F00C5475AC0A0118942CB124440
176,dist3,7839,ST. VRAIN GLOBAL ONLINE ACADEMY,9th Grade,12th Grade,BOULDER,010100000018B14F00C5475AC0A0118942CB124440
177,dist1,125,ARAPAHOE RIDGE HIGH SCHOOL,9th Grade,12th Grade,BOULDER,010100000058A0DD21C54C5AC000D6C743DF014440
177,dist2,930,BOULDER UNIVERSAL,Kindergarten,12th Grade,BOULDER,0101000000A07A32FFE84C5AC06049F25CDF014440
177,dist3,866,BOULDER EXPLORE,Kindergarten,12th Grade,BOULDER,0101000000D812B9E00C4B5AC0A8D2FA5B02004440
178,dist1,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,6th Grade,12th Grade,BOULDER,010100000014AB06616E615AC090F9804067FA4340
178,dist2,924,BOULDER HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000481FF30181515AC0C867791EDC014440
178,dist3,6195,NEW VISTA HIGH SCHOOL,9th Grade,12th Grade,BOULDER,01010000008C17D2E121515AC05010E7E104004440
179,dist1,6195,NEW VISTA HIGH SCHOOL,9th Grade,12th Grade,BOULDER,01010000008C17D2E121515AC05010E7E104004440
179,dist2,924,BOULDER HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000481FF30181515AC0C867791EDC014440
179,dist3,3499,HALCYON SCHOOL (SPECIAL EDUCATION),6th Grade,12th Grade,BOULDER,010100000040FB58C16F505AC0E060A8C30AFF4340
18,dist1,5448,MANUAL HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000C84FE3DEFC3D5AC06019FF3EE3E04340
18,dist2,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
18,dist3,6350,BRUCE RANDOLPH SCHOOL,6th Grade,12th Grade,DENVER,01010000003883BF5FCC3C5AC0B0D47ABFD1E24340
180,dist1,6195,NEW VISTA HIGH SCHOOL,9th Grade,12th Grade,BOULDER,01010000008C17D2E121515AC05010E7E104004440
180,dist2,924,BOULDER HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000481FF30181515AC0C867791EDC014440
180,dist3,3499,HALCYON SCHOOL (SPECIAL EDUCATION),6th Grade,12th Grade,BOULDER,010100000040FB58C16F505AC0E060A8C30AFF4340
181,dist1,924,BOULDER HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000481FF30181515AC0C867791EDC014440
181,dist2,6195,NEW VISTA HIGH SCHOOL,9th Grade,12th Grade,BOULDER,01010000008C17D2E121515AC05010E7E104004440
181,dist3,7789,SILVER CREEK HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000105A0F5F264F5AC008C79E3D97134440
182,dist1,5282,LONGMONT HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000FCFF3861C2475AC0E058349D9D164440
182,dist2,8927,TWIN PEAKS CHARTER ACADEMY,Kindergarten,12th Grade,BOULDER,01010000008481E7DEC3475AC008815CE2C8134440
182,dist3,7954,SKYLINE HIGH SCHOOL,9th Grade,12th Grade,BOULDER,010100000088963C9E96465AC080ABAE4335174440
184,dist1,3499,HALCYON SCHOOL (SPECIAL EDUCATION),6th Grade,12th Grade,BOULDER,010100000040FB58C16F505AC0E060A8C30AFF4340
184,dist2,2892,FAIRVIEW HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000E02D1EDE734F5AC0883672DD94FC4340
184,dist3,6195,NEW VISTA HIGH SCHOOL,9th Grade,12th Grade,BOULDER,01010000008C17D2E121515AC05010E7E104004440
185,dist1,924,BOULDER HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000481FF30181515AC0C867791EDC014440
185,dist2,6195,NEW VISTA HIGH SCHOOL,9th Grade,12th Grade,BOULDER,01010000008C17D2E121515AC05010E7E104004440
185,dist3,930,BOULDER UNIVERSAL,Kindergarten,12th Grade,BOULDER,0101000000A07A32FFE84C5AC06049F25CDF014440
187,dist1,120,APEX HOME SCHOOL ENRICHMENT PROGRAM,Kindergarten,12th Grade,BOULDER,0101000000E0486760E44A5AC0F042572250094440
187,dist2,934,BOULDER PREP CHARTER HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000740F09DFFB4C5AC06031CEDF84084440
187,dist3,6276,NIWOT HIGH SCHOOL,9th Grade,12th Grade,BOULDER,01010000009017D2E121495AC0C882177D050D4440
188,dist1,5282,LONGMONT HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000FCFF3861C2475AC0E058349D9D164440
188,dist2,7954,SKYLINE HIGH SCHOOL,9th Grade,12th Grade,BOULDER,010100000088963C9E96465AC080ABAE4335174440
188,dist3,8927,TWIN PEAKS CHARTER ACADEMY,Kindergarten,12th Grade,BOULDER,01010000008481E7DEC3475AC008815CE2C8134440
189,dist1,15,ACADEMY OF CHARTER SCHOOLS,Preschool,12th Grade,ADAMS,0101000000E05AED612F425AC0F06C567DAEF44340
189,dist2,1070,BROOMFIELD HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,010100000044DAC69FA8445AC0A8B9A3FFE5F64340
189,dist3,5043,LEGACY HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,0101000000ACE9414129415AC0A04DB9C2BBF84340
19,dist1,206,COLORADO'S FINEST HIGH SCHOOL OF CHOICE,9th Grade,12th Grade,ARAPAHOE,010100000048DDCEBEF2405AC08863963D09D64340
19,dist2,10,ABRAHAM LINCOLN HIGH SCHOOL,9th Grade,12th Grade,DENVER,01010000000896B1A19B415AC058AAEFFCA2D64340
19,dist3,7246,RESPECT ACADEMY AT LINCOLN,9th Grade,12th Grade,DENVER,01010000000896B1A19B415AC058AAEFFCA2D64340
192,dist1,1070,BROOMFIELD HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,010100000044DAC69FA8445AC0A8B9A3FFE5F64340
192,dist2,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
192,dist3,4410,JEFFERSON ACADEMY HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
193,dist1,1070,BROOMFIELD HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,010100000044DAC69FA8445AC0A8B9A3FFE5F64340
193,dist2,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
193,dist3,4410,JEFFERSON ACADEMY HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
194,dist1,1070,BROOMFIELD HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,010100000044DAC69FA8445AC0A8B9A3FFE5F64340
194,dist2,5043,LEGACY HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,0101000000ACE9414129415AC0A04DB9C2BBF84340
194,dist3,15,ACADEMY OF CHARTER SCHOOLS,Preschool,12th Grade,ADAMS,0101000000E05AED612F425AC0F06C567DAEF44340
196,dist1,5043,LEGACY HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,0101000000ACE9414129415AC0A04DB9C2BBF84340
196,dist2,1380,CENTAURUS HIGH SCHOOL,9th Grade,12th Grade,BOULDER,0101000000F8BA0CFFE9445AC0F0724A404CFE4340
196,dist3,4496,JUSTICE HIGH CHARTER SCHOOL,6th Grade,12th Grade,BOULDER,0101000000508B4F0130455AC06097530262FE4340
197,dist1,22,LESTER R ARNOLD HIGH SCHOOL,9th Grade,12th Grade,ADAMS,0101000000ACA7565F5D3A5AC02869E21DE0E94340
197,dist2,24,ADAMS CITY HIGH SCHOOL,9th Grade,12th Grade,ADAMS,010100000050F2237EC5395AC0F0AB72A1F2E94340
197,dist3,309,ACADEMY HIGH SCHOOL,9th Grade,12th Grade,ADAMS,01010000000448FB1F603D5AC06031957EC2ED4340
198,dist1,9037,VICTORY PREPARATORY ACADEMY HIGH STATE CHARTER SCHOOL,9th Grade,12th Grade,ADAMS,010100000048B6F3FDD4395AC0101B65FD66E64340
198,dist2,22,LESTER R ARNOLD HIGH SCHOOL,9th Grade,12th Grade,ADAMS,0101000000ACA7565F5D3A5AC02869E21DE0E94340
198,dist3,24,ADAMS CITY HIGH SCHOOL,9th Grade,12th Grade,ADAMS,010100000050F2237EC5395AC0F0AB72A1F2E94340
199,dist1,7129,PRAIRIE VIEW HIGH SCHOOL,9th Grade,12th Grade,ADAMS,01010000002082AAD1AB355AC070ED7DAA0AF54340
199,dist2,24,ADAMS CITY HIGH SCHOOL,9th Grade,12th Grade,ADAMS,010100000050F2237EC5395AC0F0AB72A1F2E94340
199,dist3,4108,HORIZON HIGH SCHOOL,9th Grade,12th Grade,ADAMS,0101000000EC906280443B5AC0E00C7041B6F84340
2,dist1,1748,COLORADO HIGH SCHOOL CHARTER,9th Grade,12th Grade,DENVER,0101000000BC25396057405AC01875E61E12DE4340
2,dist2,7361,RISEUP COMMUNITY SCHOOL,9th Grade,12th Grade,DENVER,0101000000085740A19E415AC0D06A48DC63DF4340
2,dist3,67,ACADEMY OF URBAN LEARNING,9th Grade,12th Grade,DENVER,01010000006406F1811D415AC09066D7BD15E14340
20,dist1,2398,EAST HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000F4EDEBC0393D5AC0780CC85EEFDE4340
20,dist2,2188,DENVER CENTER FOR 21ST LEARNING AT WYMAN,6th Grade,12th Grade,DENVER,010100000070E5EC9DD13D5AC03808E57D1CDF4340
20,dist3,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
200,dist1,2399,EAGLE RIDGE ACADEMY,9th Grade,12th Grade,ADAMS,010100000068D3D85E0B325AC0C897C28366FD4340
200,dist2,1560,BOLT ACADEMY,9th Grade,12th Grade,ADAMS,0101000000ACBCAB1E30335AC0D0C72764E7FD4340
200,dist3,1022,BRIGHTON HIGH SCHOOL,9th Grade,12th Grade,ADAMS,01010000003CEF8D2100345AC0A85C5320B3FD4340
201,dist1,8847,THUNDERRIDGE HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000D0D03FC1C5405AC03093C5FD47C44340
201,dist2,6165,MOUNTAIN VISTA HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,010100000088EAAD81AD3D5AC01812143FC6C24340
201,dist3,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
202,dist1,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
202,dist2,1367,CASTLE VIEW HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,01010000005894128255395AC0F827D53E1DB54340
202,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
203,dist1,1503,CHAPARRAL HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,010100000070309B00C3335AC060910A630BC54340
203,dist2,3995,HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,01010000009438F24064375AC0F04BE141B3C74340
203,dist3,1796,COLORADO CONNECTIONS ACADEMY,Kindergarten,12th Grade,ARAPAHOE,0101000000743FA7203F375AC07064027E8DC84340
204,dist1,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
204,dist2,201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,9th Grade,12th Grade,DOUGLAS,01010000009817601F9D365AC0682DCC423BAF4340
204,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
205,dist1,2196,COLORADO EARLY COLLEGES - PARKER,9th Grade,12th Grade,DOUGLAS,010100000040CE3461FB305AC0389204E10AC44340
205,dist2,1503,CHAPARRAL HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,010100000070309B00C3335AC060910A630BC54340
205,dist3,4271,LEGEND HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000B49AAE27BA2E5AC0603ECBF3E0BE4340
206,dist1,6165,MOUNTAIN VISTA HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,010100000088EAAD81AD3D5AC01812143FC6C24340
206,dist2,7435,ROCK CANYON HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000C04659BF993A5AC038ECBE6378C24340
206,dist3,8847,THUNDERRIDGE HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000D0D03FC1C5405AC03093C5FD47C44340
207,dist1,2196,COLORADO EARLY COLLEGES - PARKER,9th Grade,12th Grade,DOUGLAS,010100000040CE3461FB305AC0389204E10AC44340
207,dist2,4271,LEGEND HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000B49AAE27BA2E5AC0603ECBF3E0BE4340
207,dist3,1551,CHEROKEE TRAIL HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,01010000009C3BC1FEEB2B5AC03841464085CB4340
208,dist1,8847,THUNDERRIDGE HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000D0D03FC1C5405AC03093C5FD47C44340
208,dist2,5259,STEM SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000018D2A8C0C93F5AC0D07C40A033C74340
208,dist3,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
209,dist1,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
209,dist2,201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,9th Grade,12th Grade,DOUGLAS,01010000009817601F9D365AC0682DCC423BAF4340
209,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
21,dist1,8086,SOUTH HIGH SCHOOL,9th Grade,12th Grade,DENVER,010100000020081EDFDE3D5AC0A0AA4203B1D84340
21,dist2,2840,ROCKY MOUNTAIN SCHOOL OF EXPEDITIONARY LEARNING,Kindergarten,12th Grade,DENVER,01010000001072A59E053B5AC0F0CF4543C6D74340
21,dist3,3378,GEORGE WASHINGTON HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000BC1C3D7E6F3A5AC058527C7C42DA4340
210,dist1,201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,9th Grade,12th Grade,DOUGLAS,01010000009817601F9D365AC0682DCC423BAF4340
210,dist2,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
210,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
211,dist1,201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,9th Grade,12th Grade,DOUGLAS,01010000009817601F9D365AC0682DCC423BAF4340
211,dist2,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
211,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
212,dist1,201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,9th Grade,12th Grade,DOUGLAS,01010000009817601F9D365AC0682DCC423BAF4340
212,dist2,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
212,dist3,2230,DOUGLAS COUNTY HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000D0CDC5DFF6365AC0E891239D81B14340
213,dist1,7118,PONDEROSA HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000702711E15F305AC04065FCFB8CB74340
213,dist2,4271,LEGEND HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000B49AAE27BA2E5AC0603ECBF3E0BE4340
213,dist3,2230,DOUGLAS COUNTY HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000D0CDC5DFF6365AC0E891239D81B14340
214,dist1,1503,CHAPARRAL HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,010100000070309B00C3335AC060910A630BC54340
214,dist2,7435,ROCK CANYON HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000C04659BF993A5AC038ECBE6378C24340
214,dist3,3995,HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,01010000009438F24064375AC0F04BE141B3C74340
215,dist1,201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,9th Grade,12th Grade,DOUGLAS,01010000009817601F9D365AC0682DCC423BAF4340
215,dist2,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
215,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
216,dist1,4271,LEGEND HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000B49AAE27BA2E5AC0603ECBF3E0BE4340
216,dist2,7118,PONDEROSA HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000702711E15F305AC04065FCFB8CB74340
216,dist3,2196,COLORADO EARLY COLLEGES - PARKER,9th Grade,12th Grade,DOUGLAS,010100000040CE3461FB305AC0389204E10AC44340
217,dist1,7435,ROCK CANYON HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000C04659BF993A5AC038ECBE6378C24340
217,dist2,6165,MOUNTAIN VISTA HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,010100000088EAAD81AD3D5AC01812143FC6C24340
217,dist3,1367,CASTLE VIEW HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,01010000005894128255395AC0F827D53E1DB54340
218,dist1,1367,CASTLE VIEW HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,01010000005894128255395AC0F827D53E1DB54340
218,dist2,2230,DOUGLAS COUNTY HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000D0CDC5DFF6365AC0E891239D81B14340
218,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
219,dist1,1367,CASTLE VIEW HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,01010000005894128255395AC0F827D53E1DB54340
219,dist2,2230,DOUGLAS COUNTY HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000D0CDC5DFF6365AC0E891239D81B14340
219,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
22,dist1,4494,JUSTICE HIGH SCHOOL DENVER,9th Grade,12th Grade,DENVER,0101000000543A58FFE73E5AC0186058FE7CDD4340
22,dist2,5844,CONTEMPORARY LEARNING ACADEMY,9th Grade,12th Grade,DENVER,0101000000EC909BE1063F5AC0584FE61F7DDD4340
22,dist3,2398,EAST HIGH SCHOOL,9th Grade,12th Grade,DENVER,0101000000F4EDEBC0393D5AC0780CC85EEFDE4340
220,dist1,8847,THUNDERRIDGE HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000D0D03FC1C5405AC03093C5FD47C44340
220,dist2,5259,STEM SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000018D2A8C0C93F5AC0D07C40A033C74340
220,dist3,3930,HERITAGE HIGH SCHOOL,9th Grade,12th Grade,ARAPAHOE,0101000000B0BCAB1E30405AC03874417DCBCA4340
221,dist1,7435,ROCK CANYON HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000C04659BF993A5AC038ECBE6378C24340
221,dist2,2338,EAGLE ACADEMY,9th Grade,12th Grade,DOUGLAS,0101000000C03D963E743B5AC0D8E506431DC64340
221,dist3,3980,HIGHLANDS RANCH HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000C03D963E743B5AC0D8E506431DC64340
222,dist1,6165,MOUNTAIN VISTA HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,010100000088EAAD81AD3D5AC01812143FC6C24340
222,dist2,2338,EAGLE ACADEMY,9th Grade,12th Grade,DOUGLAS,0101000000C03D963E743B5AC0D8E506431DC64340
222,dist3,3980,HIGHLANDS RANCH HIGH SCHOOL,9th Grade,12th Grade,DOUGLAS,0101000000C03D963E743B5AC0D8E506431DC64340
223,dist1,664,BEAR CREEK HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000740F09DFFB465AC0E8B5BDDD92D44340
223,dist2,3628,GREEN MOUNTAIN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,01010000002426A8E15B495AC0E018C91EA1D84340
223,dist3,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,01010000004CE9995E62475AC0601F48DE39D24340
224,dist1,8209,STANDLEY LAKE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000C852EBFD46465AC03035423F53F14340
224,dist2,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
224,dist3,4410,JEFFERSON ACADEMY HIGH SCHOOL,9th Grade,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
225,dist1,5415,ROCKY MOUNTAIN DEAF SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000545837DE1D495AC0C06D6DE179DF4340
225,dist2,2356,ELEVATE ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000074543541D4495AC0E8274701A2DE4340
225,dist3,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000941D1B81784A5AC098ED27637CDE4340
226,dist1,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000941D1B81784A5AC098ED27637CDE4340
226,dist2,2356,ELEVATE ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000074543541D4495AC0E8274701A2DE4340
226,dist3,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,7th Grade,12th Grade,JEFFERSON,01010000000C570740DC4C5AC0D834D3BD4EDE4340
227,dist1,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,7th Grade,12th Grade,JEFFERSON,01010000000C570740DC4C5AC0D834D3BD4EDE4340
227,dist2,3502,GOLDEN HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,010100000064D009A1834D5AC0F8DE180280DF4340
227,dist3,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000941D1B81784A5AC098ED27637CDE4340
228,dist1,9510,WHEAT RIDGE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000A86BED7DAA465AC060C16F438CE14340
228,dist2,378,ARVADA WEST HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000B404190115485AC050E3DEFC86E74340
228,dist3,8036,SOBESKY ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000060D9CC21A9465AC0889CBE9EAFDF4340
229,dist1,2837,EARLY COLLEGE OF ARVADA,6th Grade,12th Grade,ADAMS,01010000005CACA8C134435AC02078279F1EE74340
229,dist2,4422,JEFFERSON JUNIOR/SENIOR HIGH SCHOOL,7th Grade,12th Grade,JEFFERSON,01010000009817601F9D445AC0E0A92B9FE5DF4340
229,dist3,9510,WHEAT RIDGE HIGH SCHOOL,9th Grade,12th Grade,JEFFERSON,0101000000A86BED7DAA465AC060C16F438CE14340
