nhid,dist,sch_cd,School_Name,Lowest_Grade,Highest_Grade,COUNTY,geometry
168,dist2,5286,SUNSET MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,0101000000F0C0C760C5475AC07893180456124440
168,dist3,2964,FLAGSTAFF CHARTER ACADEMY,Preschool,8th Grade,BOULDER,01010000003CCE3461FB475AC0402383DC45124440
17,dist1,6350,BRUCE RANDOLPH SCHOOL,6th Grade,12th Grade,DENVER,01010000003883BF5FCC3C5AC0B0D47ABFD1E24340
17,dist2,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
17,dist3,9739,WYATT ACADEMY,Kindergarten,8th Grade,DENVER,0101000000585EF23FF93D5AC058FEEE1D35E24340
170,dist1,6010,TIMBERLINE PK-8,Preschool,8th Grade,BOULDER,0101000000D8E253008C455AC0200B0A8332174440
170,dist2,8903,TRAIL RIDGE MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,01010000004816BEBED6435AC0085740A19E164440
170,dist3,5288,LONGS PEAK MIDDLE SCHOOL,5th Grade,8th Grade,BOULDER,0101000000B413252191475AC0984DF2237E174440
171,dist1,6010,TIMBERLINE PK-8,Preschool,8th Grade,BOULDER,0101000000D8E253008C455AC0200B0A8332174440
171,dist2,5288,LONGS PEAK MIDDLE SCHOOL,5th Grade,8th Grade,BOULDER,0101000000B413252191475AC0984DF2237E174440
171,dist3,8903,TRAIL RIDGE MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,01010000004816BEBED6435AC0085740A19E164440
172,dist1,5288,LONGS PEAK MIDDLE SCHOOL,5th Grade,8th Grade,BOULDER,0101000000B413252191475AC0984DF2237E174440
172,dist2,6010,TIMBERLINE PK-8,Preschool,8th Grade,BOULDER,0101000000D8E253008C455AC0200B0A8332174440
172,dist3,8927,TWIN PEAKS CHARTER ACADEMY,Kindergarten,12th Grade,BOULDER,01010000008481E7DEC3475AC008815CE2C8134440
173,dist1,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,6th Grade,12th Grade,BOULDER,0101000000083C3080F0505AC0C85B2041F11B4440
173,dist2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,6th Grade,12th Grade,BOULDER,010100000014AB06616E615AC090F9804067FA4340
173,dist3,1390,CENTENNIAL MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,010100000034B01C2103515AC0E82A8881AE054440
174,dist1,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,6th Grade,12th Grade,BOULDER,0101000000083C3080F0505AC0C85B2041F11B4440
174,dist2,226,ALTONA MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,0101000000200BD121704A5AC09877634161124440
174,dist3,9430,WESTVIEW MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,010100000080A5BA8097495AC0B03E027FF8114440
175,dist1,5288,LONGS PEAK MIDDLE SCHOOL,5th Grade,8th Grade,BOULDER,0101000000B413252191475AC0984DF2237E174440
175,dist2,6010,TIMBERLINE PK-8,Preschool,8th Grade,BOULDER,0101000000D8E253008C455AC0200B0A8332174440
175,dist3,8903,TRAIL RIDGE MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,01010000004816BEBED6435AC0085740A19E164440
176,dist1,5286,SUNSET MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,0101000000F0C0C760C5475AC07893180456124440
176,dist2,2964,FLAGSTAFF CHARTER ACADEMY,Preschool,8th Grade,BOULDER,01010000003CCE3461FB475AC0402383DC45124440
176,dist3,7565,ST. VRAIN COMMUNITY MONTESSORI SCHOOL,Preschool,8th Grade,BOULDER,0101000000284701A260485AC040F2CEA10C134440
177,dist1,930,BOULDER UNIVERSAL,Kindergarten,12th Grade,BOULDER,0101000000A07A32FFE84C5AC06049F25CDF014440
177,dist2,866,BOULDER EXPLORE,Kindergarten,12th Grade,BOULDER,0101000000D812B9E00C4B5AC0A8D2FA5B02004440
177,dist3,6224,NEVIN PLATT MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,0101000000A46B26DF6C4D5AC0701BB80375004440
178,dist1,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,6th Grade,12th Grade,BOULDER,010100000014AB06616E615AC090F9804067FA4340
178,dist2,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,Kindergarten,8th Grade,JEFFERSON,01010000007033DC80CF565AC070D34A2190F34340
178,dist3,1352,CASEY MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,010100000018B7D100DE515AC020D82AC1E2024440
179,dist1,3499,HALCYON SCHOOL (SPECIAL EDUCATION),6th Grade,12th Grade,BOULDER,010100000040FB58C16F505AC0E060A8C30AFF4340
179,dist2,1352,CASEY MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,010100000018B7D100DE515AC020D82AC1E2024440
179,dist3,6642,HORIZONS K-8 SCHOOL,Kindergarten,8th Grade,BOULDER,01010000002C2C7FBE2D4F5AC048D7F7E120FF4340
18,dist1,9739,WYATT ACADEMY,Kindergarten,8th Grade,DENVER,0101000000585EF23FF93D5AC058FEEE1D35E24340
18,dist2,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),6th Grade,12th Grade,DENVER,010100000094111780463D5AC07051F4C0C7E04340
18,dist3,6350,BRUCE RANDOLPH SCHOOL,6th Grade,12th Grade,DENVER,01010000003883BF5FCC3C5AC0B0D47ABFD1E24340
180,dist1,3499,HALCYON SCHOOL (SPECIAL EDUCATION),6th Grade,12th Grade,BOULDER,010100000040FB58C16F505AC0E060A8C30AFF4340
180,dist2,6642,HORIZONS K-8 SCHOOL,Kindergarten,8th Grade,BOULDER,01010000002C2C7FBE2D4F5AC048D7F7E120FF4340
180,dist3,1136,MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS,6th Grade,8th Grade,BOULDER,0101000000746CCB80B34E5AC0807BD7A02FFF4340
181,dist1,1390,CENTENNIAL MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,010100000034B01C2103515AC0E82A8881AE054440
181,dist2,1352,CASEY MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,010100000018B7D100DE515AC020D82AC1E2024440
181,dist3,3499,HALCYON SCHOOL (SPECIAL EDUCATION),6th Grade,12th Grade,BOULDER,010100000040FB58C16F505AC0E060A8C30AFF4340
182,dist1,8927,TWIN PEAKS CHARTER ACADEMY,Kindergarten,12th Grade,BOULDER,01010000008481E7DEC3475AC008815CE2C8134440
182,dist2,5288,LONGS PEAK MIDDLE SCHOOL,5th Grade,8th Grade,BOULDER,0101000000B413252191475AC0984DF2237E174440
182,dist3,7565,ST. VRAIN COMMUNITY MONTESSORI SCHOOL,Preschool,8th Grade,BOULDER,0101000000284701A260485AC040F2CEA10C134440
184,dist1,1136,MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS,6th Grade,8th Grade,BOULDER,0101000000746CCB80B34E5AC0807BD7A02FFF4340
184,dist2,6642,HORIZONS K-8 SCHOOL,Kindergarten,8th Grade,BOULDER,01010000002C2C7FBE2D4F5AC048D7F7E120FF4340
184,dist3,8387,SUMMIT MIDDLE CHARTER SCHOOL,6th Grade,8th Grade,BOULDER,010100000020BDE13E724F5AC020C0E95DBCFD4340
185,dist1,1390,CENTENNIAL MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,010100000034B01C2103515AC0E82A8881AE054440
185,dist2,1352,CASEY MIDDLE SCHOOL,6th Grade,8th Grade,BOULDER,010100000018B7D100DE515AC020D82AC1E2024440
185,dist3,6642,HORIZONS K-8 SCHOOL,Kindergarten,8th Grade,BOULDER,01010000002C2C7FBE2D4F5AC048D7F7E120FF4340
187,dist1,120,APEX HOME SCHOOL ENRICHMENT PROGRAM,Kindergarten,12th Grade,BOULDER,0101000000E0486760E44A5AC0F042572250094440
187,dist2,930,BOULDER UNIVERSAL,Kindergarten,12th Grade,BOULDER,0101000000A07A32FFE84C5AC06049F25CDF014440
187,dist3,866,BOULDER EXPLORE,Kindergarten,12th Grade,BOULDER,0101000000D812B9E00C4B5AC0A8D2FA5B02004440
188,dist1,5288,LONGS PEAK MIDDLE SCHOOL,5th Grade,8th Grade,BOULDER,0101000000B413252191475AC0984DF2237E174440
188,dist2,8927,TWIN PEAKS CHARTER ACADEMY,Kindergarten,12th Grade,BOULDER,01010000008481E7DEC3475AC008815CE2C8134440
188,dist3,7565,ST. VRAIN COMMUNITY MONTESSORI SCHOOL,Preschool,8th Grade,BOULDER,0101000000284701A260485AC040F2CEA10C134440
189,dist1,15,ACADEMY OF CHARTER SCHOOLS,Preschool,12th Grade,ADAMS,0101000000E05AED612F425AC0F06C567DAEF44340
189,dist2,441,ASPEN CREEK K-8 SCHOOL,Preschool,8th Grade,BROOMFIELD,010100000048F25CDF87435AC0E87E87A240F94340
189,dist3,1066,BROOMFIELD HEIGHTS MIDDLE SCHOOL,6th Grade,8th Grade,BROOMFIELD,0101000000B4FB5580EF445AC010CF126404F84340
19,dist1,8085,STRIVE PREP - FEDERAL,6th Grade,8th Grade,DENVER,01010000008CB7955E9B415AC048438D4292D74340
19,dist2,4381,DSST: COLLEGE VIEW MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,0101000000BC16F4DE18425AC010541B9C88D44340
19,dist3,8145,SUMMIT ACADEMY,6th Grade,12th Grade,DENVER,0101000000BC16F4DE18425AC010541B9C88D44340
192,dist1,1066,BROOMFIELD HEIGHTS MIDDLE SCHOOL,6th Grade,8th Grade,BROOMFIELD,0101000000B4FB5580EF445AC010CF126404F84340
192,dist2,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
192,dist3,441,ASPEN CREEK K-8 SCHOOL,Preschool,8th Grade,BROOMFIELD,010100000048F25CDF87435AC0E87E87A240F94340
193,dist1,1066,BROOMFIELD HEIGHTS MIDDLE SCHOOL,6th Grade,8th Grade,BROOMFIELD,0101000000B4FB5580EF445AC010CF126404F84340
193,dist2,441,ASPEN CREEK K-8 SCHOOL,Preschool,8th Grade,BROOMFIELD,010100000048F25CDF87435AC0E87E87A240F94340
193,dist3,9444,WESTLAKE MIDDLE SCHOOL,6th Grade,8th Grade,BROOMFIELD,0101000000B40721205F415AC0B083674293F84340
194,dist1,441,ASPEN CREEK K-8 SCHOOL,Preschool,8th Grade,BROOMFIELD,010100000048F25CDF87435AC0E87E87A240F94340
194,dist2,1066,BROOMFIELD HEIGHTS MIDDLE SCHOOL,6th Grade,8th Grade,BROOMFIELD,0101000000B4FB5580EF445AC010CF126404F84340
194,dist3,9444,WESTLAKE MIDDLE SCHOOL,6th Grade,8th Grade,BROOMFIELD,0101000000B40721205F415AC0B083674293F84340
196,dist1,6802,PROSPECT RIDGE ACADEMY,Kindergarten,11th Grade,BROOMFIELD,0101000000DC3994A12A415AC0284ED2FC31FF4340
196,dist2,9444,WESTLAKE MIDDLE SCHOOL,6th Grade,8th Grade,BROOMFIELD,0101000000B40721205F415AC0B083674293F84340
196,dist3,441,ASPEN CREEK K-8 SCHOOL,Preschool,8th Grade,BROOMFIELD,010100000048F25CDF87435AC0E87E87A240F94340
197,dist1,502,MEADOW COMMUNITY SCHOOL,Preschool,8th Grade,ADAMS,010100000088BA0F406A3C5AC0C05E28603BEE4340
197,dist2,20,ADAMS CITY MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,0101000000388600E0D83B5AC0E89AADBCE4E94340
197,dist3,509,CLAYTON PARTNERSHIP SCHOOL,Kindergarten,8th Grade,ADAMS,01010000000448FB1F603D5AC06031957EC2ED4340
198,dist1,4516,KEARNEY MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,0101000000B4CEF8BEB83A5AC0D070CADC7CE74340
198,dist2,20,ADAMS CITY MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,0101000000388600E0D83B5AC0E89AADBCE4E94340
198,dist3,9040,VICTORY PREPARATORY ACADEMY MIDDLE STATE CHARTER SCHOOL,6th Grade,8th Grade,ADAMS,010100000048B6F3FDD4395AC0101B65FD66E64340
199,dist1,700,BELLE CREEK CHARTER SCHOOL,Kindergarten,8th Grade,ADAMS,0101000000ACD1AB014A385AC0F03994A12AF24340
199,dist2,7131,PRAIRIE VIEW MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,0101000000245987A3AB355AC070ED7DAA0AF54340
199,dist3,6702,OTHO E STUART MIDDLE SCHOOL,6th Grade,8th Grade,ADAMS,010100000024D236FE44335AC0988F6B43C5F04340
2,dist1,9693,WEST EARLY COLLEGE,6th Grade,12th Grade,DENVER,010100000014B70A62A03F5AC088CC9541B5DD4340
2,dist2,9702,WEST LEADERSHIP ACADEMY,6th Grade,12th Grade,DENVER,010100000014B70A62A03F5AC088CC9541B5DD4340
2,dist3,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,010100000028508BC1C33F5AC0B0CB290131DD4340
20,dist1,3990,HILL CAMPUS OF ARTS AND SCIENCES,6th Grade,8th Grade,DENVER,0101000000B4F5D37FD63B5AC008D95DA0A4DC4340
20,dist2,2188,DENVER CENTER FOR 21ST LEARNING AT WYMAN,6th Grade,12th Grade,DENVER,010100000070E5EC9DD13D5AC03808E57D1CDF4340
20,dist3,6088,DORA MOORE ECE-8 SCHOOL,Preschool,8th Grade,DENVER,01010000008CD5E6FF553E5AC0B0E908E066DD4340
200,dist1,1052,BROMLEY EAST CHARTER SCHOOL,Preschool,8th Grade,ADAMS,01010000000442EBE1CB2F5AC0781283C0CAFD4340
200,dist2,2945,FOUNDATIONS ACADEMY,Kindergarten,8th Grade,ADAMS,010100000038BFEFDFBC305AC0D0FA5B02F0FD4340
200,dist3,4950,LANDMARK ACADEMY AT REUNION,Kindergarten,8th Grade,ADAMS,0101000000CCBBEA01F3325AC000F19E03CBF14340
201,dist1,2963,FALCON BLUFFS MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000C48EC6A17E465AC0C840498105C84340
201,dist2,7701,COLLEGIATE ACADEMY OF COLORADO,Kindergarten,12th Grade,JEFFERSON,0101000000FC1186014B475AC0E063778192C84340
201,dist3,135,BEN FRANKLIN ACADEMY,Preschool,8th Grade,DOUGLAS,01010000000024D3A1D3405AC020F032C346C74340
202,dist1,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
202,dist2,6019,ASPEN VIEW ACADEMY,Preschool,8th Grade,DOUGLAS,010100000038DBDC989E385AC0787EC34483B24340
202,dist3,11,ACADEMY CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,010100000040BCAE5FB0375AC080CC07043AB14340
203,dist1,1579,NORTH STAR ACADEMY,Kindergarten,8th Grade,DOUGLAS,0101000000E44BA8E0F0325AC050F8A57EDEC44340
203,dist2,6719,PARKER PERFORMING ARTS,Kindergarten,8th Grade,DOUGLAS,010100000068D097DEFE335AC0D07CCEDDAEC74340
203,dist3,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,Kindergarten,8th Grade,DOUGLAS,010100000038747ADE8D325AC0D867791EDCC54340
204,dist1,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
204,dist2,6019,ASPEN VIEW ACADEMY,Preschool,8th Grade,DOUGLAS,010100000038DBDC989E385AC0787EC34483B24340
204,dist3,11,ACADEMY CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,010100000040BCAE5FB0375AC080CC07043AB14340
205,dist1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,Kindergarten,8th Grade,DOUGLAS,010100000050B9C2BB5C305AC0004356B77AC44340
205,dist2,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,Kindergarten,8th Grade,DOUGLAS,010100000038747ADE8D325AC0D867791EDCC54340
205,dist3,1579,NORTH STAR ACADEMY,Kindergarten,8th Grade,DOUGLAS,0101000000E44BA8E0F0325AC050F8A57EDEC44340
206,dist1,7448,ROCKY HEIGHTS MIDDLE SCHOOL,6th Grade,8th Grade,DOUGLAS,010100000078543541D43A5AC0389B00C3F2C14340
206,dist2,215,AMERICAN ACADEMY,Preschool,8th Grade,DOUGLAS,0101000000A8B9DC60A8385AC0A00244C18CBB4340
206,dist3,5997,DC MONTESSORI CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,0101000000EC48F59D5F385AC06861FA5E43BC4340
207,dist1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,Kindergarten,8th Grade,DOUGLAS,010100000050B9C2BB5C305AC0004356B77AC44340
207,dist2,18,LIBERTY MIDDLE SCHOOL,6th Grade,8th Grade,ARAPAHOE,0101000000B8F59A1E142F5AC0003CDBA337CA4340
207,dist3,264,CIMARRON MIDDLE,6th Grade,8th Grade,DOUGLAS,0101000000B49AAE27BA2E5AC0603ECBF3E0BE4340
208,dist1,135,BEN FRANKLIN ACADEMY,Preschool,8th Grade,DOUGLAS,01010000000024D3A1D3405AC020F032C346C74340
208,dist2,2963,FALCON BLUFFS MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000C48EC6A17E465AC0C840498105C84340
208,dist3,5259,STEM SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000018D2A8C0C93F5AC0D07C40A033C74340
209,dist1,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
209,dist2,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
209,dist3,11,ACADEMY CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,010100000040BCAE5FB0375AC080CC07043AB14340
21,dist1,5826,MERRILL MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,0101000000F490291F823C5AC008185DDE1CD84340
21,dist2,3987,HIGHLINE ACADEMY SOUTHEAST,Kindergarten,8th Grade,DENVER,01010000009026DE019E3B5AC0F0EE737CB4D64340
21,dist3,2840,ROCKY MOUNTAIN SCHOOL OF EXPEDITIONARY LEARNING,Kindergarten,12th Grade,DENVER,01010000001072A59E053B5AC0F0CF4543C6D74340
210,dist1,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
210,dist2,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
210,dist3,11,ACADEMY CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,010100000040BCAE5FB0375AC080CC07043AB14340
211,dist1,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
211,dist2,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
211,dist3,11,ACADEMY CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,010100000040BCAE5FB0375AC080CC07043AB14340
212,dist1,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
212,dist2,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
212,dist3,11,ACADEMY CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,010100000040BCAE5FB0375AC080CC07043AB14340
213,dist1,6772,SAGEWOOD MIDDLE SCHOOL,6th Grade,8th Grade,DOUGLAS,0101000000ACC22D1F492F5AC0C00AB77C24B74340
213,dist2,264,CIMARRON MIDDLE,6th Grade,8th Grade,DOUGLAS,0101000000B49AAE27BA2E5AC0603ECBF3E0BE4340
213,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
214,dist1,5997,DC MONTESSORI CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,0101000000EC48F59D5F385AC06861FA5E43BC4340
214,dist2,215,AMERICAN ACADEMY,Preschool,8th Grade,DOUGLAS,0101000000A8B9DC60A8385AC0A00244C18CBB4340
214,dist3,1579,NORTH STAR ACADEMY,Kindergarten,8th Grade,DOUGLAS,0101000000E44BA8E0F0325AC050F8A57EDEC44340
215,dist1,5405,EDCSD: COLORADO CYBER SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000000698D4127375AC0D8BEB9BF7AAE4340
215,dist2,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
215,dist3,11,ACADEMY CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,010100000040BCAE5FB0375AC080CC07043AB14340
216,dist1,264,CIMARRON MIDDLE,6th Grade,8th Grade,DOUGLAS,0101000000B49AAE27BA2E5AC0603ECBF3E0BE4340
216,dist2,6772,SAGEWOOD MIDDLE SCHOOL,6th Grade,8th Grade,DOUGLAS,0101000000ACC22D1F492F5AC0C00AB77C24B74340
216,dist3,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,Kindergarten,8th Grade,DOUGLAS,010100000050B9C2BB5C305AC0004356B77AC44340
217,dist1,5997,DC MONTESSORI CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,0101000000EC48F59D5F385AC06861FA5E43BC4340
217,dist2,215,AMERICAN ACADEMY,Preschool,8th Grade,DOUGLAS,0101000000A8B9DC60A8385AC0A00244C18CBB4340
217,dist3,7448,ROCKY HEIGHTS MIDDLE SCHOOL,6th Grade,8th Grade,DOUGLAS,010100000078543541D43A5AC0389B00C3F2C14340
218,dist1,6019,ASPEN VIEW ACADEMY,Preschool,8th Grade,DOUGLAS,010100000038DBDC989E385AC0787EC34483B24340
218,dist2,11,ACADEMY CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,010100000040BCAE5FB0375AC080CC07043AB14340
218,dist3,1555,CLOVERLEAF HOME EDUCATION,Kindergarten,12th Grade,DOUGLAS,010100000088C3995FCD365AC088AB3C81B0AF4340
219,dist1,6019,ASPEN VIEW ACADEMY,Preschool,8th Grade,DOUGLAS,010100000038DBDC989E385AC0787EC34483B24340
219,dist2,215,AMERICAN ACADEMY,Preschool,8th Grade,DOUGLAS,0101000000A8B9DC60A8385AC0A00244C18CBB4340
219,dist3,11,ACADEMY CHARTER SCHOOL,Preschool,8th Grade,DOUGLAS,010100000040BCAE5FB0375AC080CC07043AB14340
22,dist1,2223,DSST: COLE MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,01010000008487307E1A3E5AC0186CEA3C2ADC4340
22,dist2,6088,DORA MOORE ECE-8 SCHOOL,Preschool,8th Grade,DENVER,01010000008CD5E6FF553E5AC0B0E908E066DD4340
22,dist3,2186,DSST: BYERS MIDDLE SCHOOL,6th Grade,8th Grade,DENVER,010100000050103CBEBD3E5AC068198D7C5EDB4340
220,dist1,135,BEN FRANKLIN ACADEMY,Preschool,8th Grade,DOUGLAS,01010000000024D3A1D3405AC020F032C346C74340
220,dist2,5259,STEM SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000018D2A8C0C93F5AC0D07C40A033C74340
220,dist3,5229,LITTLETON ACADEMY,Kindergarten,8th Grade,ARAPAHOE,010100000050FEEE1D35405AC048AA285E65C94340
221,dist1,7448,ROCKY HEIGHTS MIDDLE SCHOOL,6th Grade,8th Grade,DOUGLAS,010100000078543541D43A5AC0389B00C3F2C14340
221,dist2,7047,PLATTE RIVER CHARTER ACADEMY,Kindergarten,8th Grade,DOUGLAS,01010000005840A19E3E3C5AC0B8DA6E826FC64340
221,dist3,6365,SKYVIEW ACADEMY,Preschool,12th Grade,DOUGLAS,01010000001CE7FD7F9C3A5AC0E0783E03EAC74340
222,dist1,7047,PLATTE RIVER CHARTER ACADEMY,Kindergarten,8th Grade,DOUGLAS,01010000005840A19E3E3C5AC0B8DA6E826FC64340
222,dist2,7448,ROCKY HEIGHTS MIDDLE SCHOOL,6th Grade,8th Grade,DOUGLAS,010100000078543541D43A5AC0389B00C3F2C14340
222,dist3,5259,STEM SCHOOL,Kindergarten,12th Grade,DOUGLAS,010100000018D2A8C0C93F5AC0D07C40A033C74340
223,dist1,660,BEAR CREEK K-8 SCHOOL,Kindergarten,8th Grade,JEFFERSON,0101000000E03C635FB2465AC070CA87A06AD44340
223,dist2,1451,ADDENBROOKE CLASSICAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000F060C43E01475AC030D2FD9C82DA4340
223,dist3,5892,MILLER SPECIAL EDUCATION,Preschool,12th Grade,JEFFERSON,010100000060A0A4C002475AC0007C293C68DC4340
224,dist1,9427,WOODROW WILSON CHARTER ACADEMY,Preschool,8th Grade,JEFFERSON,010100000078245E9ECE455AC070A3E5400FEF4340
224,dist2,4404,JEFFERSON ACADEMY,Kindergarten,12th Grade,BROOMFIELD,01010000000CEC3191D2445AC048DC63E943F34340
224,dist3,2799,EXCEL ACADEMY CHARTER SCHOOL,Kindergarten,12th Grade,JEFFERSON,0101000000A4923A014D485AC028AED51EF6EC4340
225,dist1,5415,ROCKY MOUNTAIN DEAF SCHOOL,Preschool,12th Grade,JEFFERSON,0101000000545837DE1D495AC0C06D6DE179DF4340
225,dist2,2356,ELEVATE ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000074543541D4495AC0E8274701A2DE4340
225,dist3,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000941D1B81784A5AC098ED27637CDE4340
226,dist1,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,6th Grade,12th Grade,JEFFERSON,0101000000941D1B81784A5AC098ED27637CDE4340
226,dist2,694,BELL MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000307A3540694C5AC0E0516342CCDD4340
226,dist3,2356,ELEVATE ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000074543541D4495AC0E8274701A2DE4340
227,dist1,694,BELL MIDDLE SCHOOL,6th Grade,8th Grade,JEFFERSON,0101000000307A3540694C5AC0E0516342CCDD4340
227,dist2,3393,GOLDEN VIEW CLASSICAL ACADEMY,Kindergarten,11th Grade,JEFFERSON,0101000000CC70033E3F4C5AC02866683C11DC4340
227,dist3,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,Preschool,8th Grade,JEFFERSON,0101000000F0C95180284C5AC01093E2E313DC4340
228,dist1,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,Preschool,8th Grade,JEFFERSON,01010000007815527E52475AC0D8BBB1A030E44340
228,dist2,109,ARVADA K-8,Kindergarten,8th Grade,JEFFERSON,0101000000040C923EAD455AC09826DE019EE64340
228,dist3,8036,SOBESKY ACADEMY,Kindergarten,12th Grade,JEFFERSON,010100000060D9CC21A9465AC0889CBE9EAFDF4340
229,dist1,1345,CESAR CHAVEZ ACADEMY DENVER,Kindergarten,8th Grade,DENVER,0101000000C473B680D0425AC0E857738060E24340
229,dist2,109,ARVADA K-8,Kindergarten,8th Grade,JEFFERSON,0101000000040C923EAD455AC09826DE019EE64340
229,dist3,7278,RICARDO FLORES MAGON ACADEMY,Kindergarten,8th Grade,ADAMS,010100000018DE736039425AC0507FBDC282E54340
23,dist1,655,HIGH POINT ACADEMY,Preschool,8th Grade,ADAMS,0101000000F893313ECC305AC068D993C0E6E84340
